"","idn","used","elkuid","migrant","migcode","year","daynight","Night","season","bioseason","utmx","utmy","elevgis","slope","northsl","flatslo","southsl","caspv","v23","celev","v25","hshade2","wetness","green","distdiv","landcov","landtype","totalshrub","totalforb","totalherb","ctotrisk","ctotrisk2","riskforage","for2","risk2","elkuidF"
"20507",25973,1,74,"Migrant",1,2004,"Day",0,"summer","s04",601594.3,5725419,2351,14.2,0,0,1,6,10,2,7,218,9.27,6,57.43,10,"Rock/Snow/Shadow",0,0,0,0.00125944,1.59e-06,0,0,1.59e-06,"74"
"20522",19596,1,104,"Migrant",1,2004,"Night",1,"summer","s04",583812.8,5751017,2250,7.65,0,0,1,8,10,2,8,172,8.8,6,57.89,10,"Rock/Snow/Shadow",0,0,0,0.0012748,1.63e-06,0,0,1.63e-06,"104"
"20531",6717,1,25,"Migrant",1,2003,"Day",0,"summer","s03",554626.8,5712403,2548,12.23,1,0,0,8,10,3,9,150,9.02,1,12.25,10,"Rock/Snow/Shadow",0,0,0,0.00127948,1.64e-06,0,0,1.64e-06,"25"
"20532",7005,1,25,"Migrant",1,2003,"Day",0,"summer","s03",552955.3,5713557,2293,0.75,0,1,0,5,10,3,14,178,11.13,4,11.05,10,"Rock/Snow/Shadow",0,0,0,0.00128042,1.64e-06,0,0,1.64e-06,"25"
"20534",13661,1,59,"Migrant",1,2004,"Night",1,"summer","s04",574597.3,5740230,2147,12.91,1,0,0,7,10,3,12,139,8.27,7,43.78,2,"Moderate Conifer",0,0,0,0.00128149,1.64e-06,0,0,1.64e-06,"59"
"20536",16186,1,92,"Migrant",1,2004,"Day",0,"summer","s04",584759.8,5706707,2221,18.24,1,0,0,7,10,4,9,119,10.68,9,34.83,10,"Rock/Snow/Shadow",0,0,0,0.00128196,1.64e-06,0,0,1.64e-06,"92"
"20545",13342,1,74,"Migrant",1,2004,"Night",1,"summer","s04",584176.7,5707964,2302,27.14,1,0,0,7,10,5,9,95,8.16,4,35.2,10,"Rock/Snow/Shadow",0,0,0,0.00129031,1.66e-06,0,0,1.66e-06,"74"
"20549",26705,1,74,"Migrant",1,2004,"Day",0,"summer","s04",598780.4,5727157,2272,23.02,1,0,0,4,10,3,6,99,8.75,8,55.69,2,"Moderate Conifer",0,0,0,0.00129175,1.67e-06,0,0,1.67e-06,"74"
"20552",12931,1,92,"Migrant",1,2004,"Day",0,"summer","s04",584420,5707339,2274,17.63,1,0,0,7,10,3,9,161,10.14,9,35.18,10,"Rock/Snow/Shadow",0,0,0,0.00129476,1.68e-06,0,0,1.68e-06,"92"
"20557",17031,1,74,"Migrant",1,2004,"Day",0,"summer","s04",584145.5,5708016,2294,30.09,1,0,0,7,10,5,9,69,8.73,4,35.18,10,"Rock/Snow/Shadow",0,0,0,0.00130082,1.69e-06,0,0,1.69e-06,"74"
"20563",19324,1,92,"Migrant",1,2004,"Night",1,"summer","s04",580274.9,5707428,2298,15.1,0,0,1,7,10,3,10,198,10.59,9,31.27,10,"Rock/Snow/Shadow",0,0,0,0.00130426,1.7e-06,0,0,1.7e-06,"92"
"20564",10069,1,59,"Migrant",1,2004,"Day",0,"summer","s04",573793.6,5740552,2106,19.18,1,0,0,7,10,3,12,111,9.64,7,43.41,2,"Moderate Conifer",0,0,0,0.00130451,1.7e-06,0,0,1.7e-06,"59"
"20565",15021,1,74,"Migrant",1,2004,"Night",1,"summer","s04",584193.3,5708069,2265,26.62,1,0,0,7,10,5,9,84,7.49,4,35.24,10,"Rock/Snow/Shadow",0,0,0,0.00130591,1.71e-06,0,0,1.71e-06,"74"
"20583",18805,1,96,"Migrant",1,2004,"Day",0,"summer","s04",577288.6,5738629,2242,25.14,0,0,1,4,10,4,9,222,9.35,8,44.8,1,"Open Conifer",0,0,0,0.00131608,1.73e-06,0,0,1.73e-06,"96"
"20584",17811,1,93,"Migrant",1,2004,"Day",0,"summer","s04",592043.8,5706044,2334,27.94,0,0,1,5,10,4,9,223,10.07,8,38.51,1,"Open Conifer",0,0,0,0.00131623,1.73e-06,0,0,1.73e-06,"93"
"20589",12935,1,93,"Migrant",1,2004,"Day",0,"summer","s04",597430.9,5710819,2137,25.62,0,0,1,6,10,3,6,240,8.92,9,45.56,2,"Moderate Conifer",0,0,0,0.00131927,1.74e-06,0,0,1.74e-06,"93"
"20590",20973,1,93,"Migrant",1,2004,"Day",0,"summer","s04",587779.3,5703335,2419,20.79,1,0,0,9,10,3,7,120,8.86,9,33.84,10,"Rock/Snow/Shadow",0,0,0,0.00132042,1.74e-06,0,0,1.74e-06,"93"
"20596",16489,1,78,"Migrant",1,2004,"Day",0,"summer","s04",559099.6,5703576,2173,8.47,1,0,0,6,10,2,9,186,11.27,8,9.78,10,"Rock/Snow/Shadow",0,0,0,0.00132593,1.76e-06,0,0,1.76e-06,"78"
"20598",19705,1,74,"Migrant",1,2004,"Day",0,"summer","s04",586685.3,5713720,2352,33.21,1,0,0,7,10,4,9,52,8.32,4,39.17,10,"Rock/Snow/Shadow",0,0,0,0.0013272,1.76e-06,0,0,1.76e-06,"74"
"20604",18840,1,93,"Migrant",1,2004,"Night",1,"summer","s04",587009.6,5703662,2243,19.29,1,0,0,6,10,4,7,128,9.46,8,33.72,10,"Rock/Snow/Shadow",0,0,0,0.00133227,1.77e-06,0,0,1.77e-06,"93"
"20610",20939,1,74,"Migrant",1,2004,"Day",0,"summer","s04",580141.7,5708092,2268,19.78,0,0,1,8,10,3,10,201,8.92,9,31.3,10,"Rock/Snow/Shadow",0,0,0,0.00133469,1.78e-06,0,0,1.78e-06,"74"
"20611",5613,1,25,"Migrant",1,2003,"Day",0,"summer","s03",552884,5713490,2293,0.33,1,0,0,5,10,3,14,180,17.12,4,10.94,10,"Rock/Snow/Shadow",0,0,0,0.00133549,1.78e-06,0,0,1.78e-06,"25"
"20616",18097,1,93,"Migrant",1,2004,"Day",0,"summer","s04",587702.9,5703336,2422,20.55,1,0,0,10,10,3,7,114,9.57,8,33.81,10,"Rock/Snow/Shadow",0,0,0,0.00133691,1.79e-06,0,0,1.79e-06,"93"
"20617",5900,1,25,"Migrant",1,2003,"Day",0,"summer","s03",552363.3,5713230,2329,12.77,0,0,1,6,10,4,13,182,12.19,4,10.38,1,"Open Conifer",0,0,0,0.00133709,1.79e-06,0,0,1.79e-06,"25"
"20621",13402,1,104,"Migrant",1,2004,"Day",0,"summer","s04",581455.5,5751498,2468,12.19,1,0,0,7,10,2,7,159,8.33,6,56.48,10,"Rock/Snow/Shadow",0,0,0,0.00134035,1.8e-06,0,0,1.8e-06,"104"
"20633",10796,1,59,"Migrant",1,2004,"Day",0,"summer","s04",574640.3,5740189,2132,15.63,1,0,0,7,10,3,12,136,9.46,7,43.81,2,"Moderate Conifer",0,0,0,0.00134808,1.82e-06,0,0,1.82e-06,"59"
"20636",17902,1,93,"Migrant",1,2004,"Night",1,"summer","s04",592287.8,5705732,2237,11.89,1,0,0,7,10,3,9,141,8.36,8,38.41,10,"Rock/Snow/Shadow",0,0,0,0.00134888,1.82e-06,0,0,1.82e-06,"93"
"20645",9068,1,25,"Migrant",1,2003,"Day",0,"summer","s03",563911.9,5712476,2430,25.38,0,0,1,2,10,5,12,237,10.25,8,18.36,10,"Rock/Snow/Shadow",0,0,0,0.00135762,1.84e-06,0,0,1.84e-06,"25"
"20646",23583,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580214.1,5708949,2422,19.33,1,0,0,7,10,3,12,131,7.84,6,31.57,10,"Rock/Snow/Shadow",0,0,0,0.00135786,1.84e-06,0,0,1.84e-06,"92"
"20649",14893,1,74,"Migrant",1,2004,"Night",1,"summer","s04",584205.3,5707944,2282,33.51,1,0,0,7,10,5,9,101,8.82,7,35.22,10,"Rock/Snow/Shadow",0,0,0,0.00136119,1.85e-06,0,0,1.85e-06,"74"
"20651",20409,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580123.4,5709232,2324,21.83,1,0,0,8,10,3,11,100,9.66,4,31.55,10,"Rock/Snow/Shadow",0,0,0,0.00136323,1.86e-06,0,0,1.86e-06,"92"
"20652",22570,1,92,"Migrant",1,2004,"Night",1,"summer","s04",581416.7,5705371,2252,5.95,1,0,0,5,10,2,10,165,9.06,7,31.9,2,"Moderate Conifer",0,0,0,0.00136348,1.86e-06,0,0,1.86e-06,"92"
"20658",14902,1,92,"Migrant",1,2004,"Day",0,"summer","s04",584176.8,5708048,2271,29.45,1,0,0,7,10,5,9,75,8.75,4,35.22,10,"Rock/Snow/Shadow",0,0,0,0.00136917,1.87e-06,0,0,1.87e-06,"92"
"20661",25574,1,92,"Migrant",1,2004,"Night",1,"summer","s04",580081.1,5707991,2244,23.08,0,0,1,6,10,3,11,211,9.26,10,31.22,2,"Moderate Conifer",0,0,0,0.0013718,1.88e-06,0,0,1.88e-06,"92"
"20665",25471,1,74,"Migrant",1,2004,"Night",1,"summer","s04",601076.2,5727077,2066,15.49,1,0,0,6,10,2,7,175,9.87,8,57.7,2,"Moderate Conifer",0,0,0,0.0013748,1.89e-06,0,0,1.89e-06,"74"
"20668",18825,1,74,"Migrant",1,2004,"Night",1,"summer","s04",583939.3,5707548,2349,31.68,1,0,0,7,10,5,9,83,9.36,7,34.88,1,"Open Conifer",0,0,0,0.00137563,1.89e-06,0,0,1.89e-06,"74"
"20684",15495,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580308.6,5707959,2289,19.53,1,0,0,5,10,3,11,110,8.93,7,31.42,10,"Rock/Snow/Shadow",0,0,0,0.00138497,1.92e-06,0,0,1.92e-06,"92"
"20687",12324,1,59,"Migrant",1,2004,"Night",1,"summer","s04",573972.4,5740530,2086,14.14,1,0,0,7,10,2,12,183,8.18,7,43.52,2,"Moderate Conifer",0,0,0,0.00138605,1.92e-06,0,0,1.92e-06,"59"
"20695",14922,1,74,"Migrant",1,2004,"Day",0,"summer","s04",584082.8,5707924,2354,28.73,1,0,0,7,10,5,9,81,7.4,4,35.1,10,"Rock/Snow/Shadow",0,0,0,0.00139414,1.94e-06,0,0,1.94e-06,"74"
"20697",10843,1,59,"Migrant",1,2004,"Day",0,"summer","s04",574629.8,5740240,2137,14.53,1,0,0,7,10,2,12,132,8.15,6,43.82,2,"Moderate Conifer",0,0,0,0.0013964,1.95e-06,0,0,1.95e-06,"59"
"20699",24220,1,92,"Migrant",1,2004,"Night",1,"summer","s04",580201,5708218,2254,17.59,1,0,0,9,10,3,11,127,7.95,7,31.38,10,"Rock/Snow/Shadow",0,0,0,0.00139854,1.96e-06,0,0,1.96e-06,"92"
"20702",22203,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580224.1,5708956,2412,19.13,1,0,0,7,10,4,12,132,7.86,7,31.6,10,"Rock/Snow/Shadow",0,0,0,0.00140473,1.97e-06,0,0,1.97e-06,"92"
"20707",13646,1,59,"Migrant",1,2004,"Night",1,"summer","s04",574558.3,5740258,2149,11.34,1,0,0,6,10,3,12,141,9.5,7,43.78,2,"Moderate Conifer",0,0,0,0.00140899,1.99e-06,0,0,1.99e-06,"59"
"20709",25964,1,74,"Migrant",1,2004,"Day",0,"summer","s04",601656.6,5725421,2360,12.13,0,0,1,6,10,2,7,213,9.03,6,57.48,10,"Rock/Snow/Shadow",0,0,0,0.00141026,1.99e-06,0,0,1.99e-06,"74"
"20717",16313,1,92,"Migrant",1,2004,"Day",0,"summer","s04",584593.7,5706291,2277,13.61,0,0,1,7,10,3,10,161,9.82,8,34.39,10,"Rock/Snow/Shadow",0,0,0,0.00141818,2.01e-06,0,0,2.01e-06,"92"
"20722",18231,1,92,"Migrant",1,2004,"Night",1,"summer","s04",580485.1,5708008,2202,16.83,1,0,0,5,10,3,11,120,9.78,9,31.6,10,"Rock/Snow/Shadow",0,0,0,0.00142496,2.03e-06,0,0,2.03e-06,"92"
"20725",20268,1,96,"Migrant",1,2004,"Day",0,"summer","s04",574124.9,5739747,2310,26.81,1,0,0,5,10,5,12,85,7.48,6,43.1,10,"Rock/Snow/Shadow",0,0,0,0.00142626,2.03e-06,0,0,2.03e-06,"96"
"20726",18260,1,93,"Migrant",1,2004,"Day",0,"summer","s04",587686.8,5703355,2426,19.71,1,0,0,10,10,3,7,115,7.82,8,33.79,10,"Rock/Snow/Shadow",0,0,0,0.00142697,2.04e-06,0,0,2.04e-06,"93"
"20727",4325,1,29,"Migrant",1,2003,"Day",0,"summer","s03",554185.8,5707868,2257,12.94,1,0,0,6,10,3,11,138,11.45,9,8.16,5,"Mixed forest",0,0,0,0.00142757,2.04e-06,0,0,2.04e-06,"29"
"20733",18539,1,92,"Migrant",1,2004,"Night",1,"summer","s04",580279.1,5707898,2308,15.42,1,0,0,6,10,3,11,160,8.08,4,31.37,10,"Rock/Snow/Shadow",0,0,0,0.00143659,2.06e-06,0,0,2.06e-06,"92"
"20736",5052,1,29,"Migrant",1,2003,"Day",0,"summer","s03",557303.9,5699042,1615,0.33,1,0,0,4,10,1,4,181,15.78,4,7.68,9,"Water",0,0,0,0.00144033,2.07e-06,0,0,2.07e-06,"29"
"20745",10232,1,59,"Migrant",1,2004,"Night",1,"summer","s04",574144.6,5740255,2185,15.84,1,0,0,7,10,3,12,140,9.67,7,43.47,2,"Moderate Conifer",0,0,0,0.00144567,2.09e-06,0,0,2.09e-06,"59"
"20746",25255,1,92,"Migrant",1,2004,"Day",0,"summer","s04",579562,5708748,2457,16.72,0,0,1,8,10,4,11,182,8.69,6,30.91,10,"Rock/Snow/Shadow",0,0,0,0.00144708,2.09e-06,0,0,2.09e-06,"92"
"20759",20985,1,93,"Migrant",1,2004,"Day",0,"summer","s04",587784.2,5703332,2419,19.6,1,0,0,10,10,3,7,131,8.93,9,33.86,10,"Rock/Snow/Shadow",0,0,0,0.00145675,2.12e-06,0,0,2.12e-06,"93"
"20765",10830,1,59,"Migrant",1,2004,"Day",0,"summer","s04",574720,5740287,2111,14.74,1,0,0,8,10,2,12,136,8.83,7,43.91,2,"Moderate Conifer",0,0,0,0.00145906,2.13e-06,0,0,2.13e-06,"59"
"20773",14840,1,92,"Migrant",1,2004,"Night",1,"summer","s04",584195.9,5707998,2285,25.74,1,0,0,7,10,5,9,92,7.53,4,35.23,10,"Rock/Snow/Shadow",0,0,0,0.00146556,2.15e-06,0,0,2.15e-06,"92"
"20777",20651,1,74,"Migrant",1,2004,"Night",1,"summer","s04",580520.1,5707940,2207,15,1,0,0,5,10,4,11,135,10.68,8,31.64,10,"Rock/Snow/Shadow",0,0,0,0.00146787,2.15e-06,0,0,2.15e-06,"74"
"20791",21644,1,104,"Migrant",1,2004,"Day",0,"summer","s04",579559.2,5750452,2205,20.07,0,0,1,6,10,3,9,231,8.9,6,54.32,10,"Rock/Snow/Shadow",0,0,0,0.00148306,2.2e-06,0,0,2.2e-06,"104"
"20795",26697,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580292.7,5709153,2297,22.13,1,0,0,6,10,3,12,99,9.78,5,31.71,10,"Rock/Snow/Shadow",0,0,0,0.0014858,2.21e-06,0,0,2.21e-06,"92"
"20799",17016,1,92,"Migrant",1,2004,"Night",1,"summer","s04",579852.8,5709024,2476,12.13,0,0,1,8,10,3,11,170,8.33,6,31.24,10,"Rock/Snow/Shadow",0,0,0,0.00148732,2.21e-06,0,0,2.21e-06,"92"
"20809",16061,1,92,"Migrant",1,2004,"Day",0,"summer","s04",584451.3,5706517,2354,26.11,1,0,0,5,10,4,10,125,9.91,7,34.52,1,"Open Conifer",0,0,0,0.00149691,2.24e-06,0,0,2.24e-06,"92"
"20811",13618,1,92,"Migrant",1,2004,"Day",0,"summer","s04",584194.4,5707976,2286,29.41,1,0,0,7,10,5,9,98,8.47,5,35.23,10,"Rock/Snow/Shadow",0,0,0,0.00149775,2.24e-06,0,0,2.24e-06,"92"
"20816",4403,1,29,"Migrant",1,2003,"Night",1,"summer","s03",554126.4,5707908,2265,9.1,1,0,0,6,10,3,11,150,11.62,8,8.15,5,"Mixed forest",0,0,0,0.00150396,2.26e-06,0,0,2.26e-06,"29"
"20823",4377,1,29,"Migrant",1,2003,"Day",0,"summer","s03",554171.1,5707844,2266,12.77,1,0,0,6,10,4,11,136,10.68,9,8.12,5,"Mixed forest",0,0,0,0.00151112,2.28e-06,0,0,2.28e-06,"29"
"20827",18573,1,93,"Migrant",1,2004,"Day",0,"summer","s04",588224.1,5703488,2426,19.89,1,0,0,10,10,4,7,132,8.91,7,34.22,10,"Rock/Snow/Shadow",0,0,0,0.00151486,2.29e-06,0,0,2.29e-06,"93"
"20836",18823,1,96,"Migrant",1,2004,"Night",1,"summer","s04",577256.1,5738871,2242,14.94,0,0,1,4,10,4,10,217,11.73,10,44.93,2,"Moderate Conifer",0,0,0,0.00152364,2.32e-06,0,0,2.32e-06,"96"
"20841",17014,1,74,"Migrant",1,2004,"Night",1,"summer","s04",584206.1,5708031,2277,24.96,1,0,0,7,10,5,9,87,8.25,5,35.24,10,"Rock/Snow/Shadow",0,0,0,0.00152648,2.33e-06,0,0,2.33e-06,"74"
"20851",26077,1,74,"Migrant",1,2004,"Night",1,"summer","s04",601365.4,5724869,2198,10.21,0,0,1,2,10,2,7,208,11.34,7,56.97,2,"Moderate Conifer",0,0,0,0.00154024,2.37e-06,0,0,2.37e-06,"74"
"20855",12882,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580224.2,5751180,2242,28.49,0,0,1,10,10,4,9,235,8.51,6,55.31,10,"Rock/Snow/Shadow",0,0,0,0.00154542,2.39e-06,0,0,2.39e-06,"104"
"20869",12385,1,59,"Migrant",1,2004,"Day",0,"summer","s04",574109.2,5740453,2128,14.07,1,0,0,7,10,3,12,153,8.18,7,43.59,2,"Moderate Conifer",0,0,0,0.00155493,2.42e-06,0,0,2.42e-06,"59"
"20873",21687,1,74,"Migrant",1,2004,"Day",0,"summer","s04",584213.1,5706687,2480,23.32,1,0,0,6,10,4,10,94,7.64,2,34.51,10,"Rock/Snow/Shadow",0,0,0,0.00156038,2.43e-06,0,0,2.43e-06,"74"
"20875",7012,1,25,"Migrant",1,2003,"Day",0,"summer","s03",552850.3,5713306,2292,3.81,1,0,0,8,10,2,14,188,10.6,6,10.85,9,"Water",0,0,0,0.00156173,2.44e-06,0,0,2.44e-06,"25"
"20878",13311,1,59,"Migrant",1,2004,"Night",1,"summer","s04",574423.3,5740079,2182,13.26,1,0,0,6,10,2,12,134,10.44,7,43.55,2,"Moderate Conifer",0,0,0,0.00156428,2.45e-06,0,0,2.45e-06,"59"
"20883",26695,1,74,"Migrant",1,2004,"Day",0,"summer","s04",598827.1,5727231,2240,20.19,1,0,0,4,10,3,6,116,11.73,7,55.78,2,"Moderate Conifer",0,0,0,0.00156638,2.45e-06,0,0,2.45e-06,"74"
"20892",10816,1,59,"Migrant",1,2004,"Day",0,"summer","s04",574592.4,5740209,2147,12.91,1,0,0,7,10,3,12,139,8.27,7,43.78,2,"Moderate Conifer",0,0,0,0.00157567,2.48e-06,0,0,2.48e-06,"59"
"20904",24126,1,96,"Migrant",1,2004,"Night",1,"summer","s04",584395.6,5728515,2321,32.46,0,0,1,3,10,5,10,245,8.64,6,44.38,10,"Rock/Snow/Shadow",0,0,0,0.00158555,2.51e-06,0,0,2.51e-06,"96"
"20905",26824,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580481.8,5709107,2242,21.7,1,0,0,6,10,4,12,108,10.61,7,31.87,10,"Rock/Snow/Shadow",0,0,0,0.00158587,2.51e-06,0,0,2.51e-06,"92"
"20908",17056,1,92,"Migrant",1,2004,"Day",0,"summer","s04",579782.1,5709865,2516,9.56,0,0,1,6,10,3,11,201,9.27,7,31.41,10,"Rock/Snow/Shadow",0,0,0,0.00158738,2.52e-06,0,0,2.52e-06,"92"
"20912",16552,1,92,"Migrant",1,2004,"Day",0,"summer","s04",579578.6,5708790,2464,15.42,0,0,1,8,10,4,11,190,10.16,6,30.91,10,"Rock/Snow/Shadow",0,0,0,0.0015933,2.54e-06,0,0,2.54e-06,"92"
"20914",21510,1,104,"Migrant",1,2004,"Day",0,"summer","s04",581406.9,5751458,2470,9.25,0,0,1,7,10,2,7,199,8.61,5,56.42,10,"Rock/Snow/Shadow",0,0,0,0.00159422,2.54e-06,0,0,2.54e-06,"104"
"20915",4363,1,5,"Migrant",1,2003,"Day",0,"summer","s03",543169.9,5715121,1762,6.52,1,0,0,5,10,3,10,162,11.74,2,4.44,9,"Water",0,0,0,0.00159568,2.55e-06,0,0,2.55e-06,"5"
"20925",19033,1,104,"Migrant",1,2004,"Day",0,"summer","s04",584578.8,5749466,1969,34.46,0,0,1,4,10,4,8,206,8.78,6,57.39,10,"Rock/Snow/Shadow",0,0,0,0.00160876,2.59e-06,0,0,2.59e-06,"104"
"20927",20828,1,92,"Migrant",1,2004,"Day",0,"summer","s04",579433.4,5708855,2471,16.15,0,0,1,8,10,3,11,223,9.13,6,30.79,10,"Rock/Snow/Shadow",0,0,0,0.00160988,2.59e-06,0,0,2.59e-06,"92"
"20934",19224,1,78,"Migrant",1,2004,"Day",0,"summer","s04",558908.2,5703279,2191,12.33,1,0,0,7,10,3,10,179,10.4,7,9.53,1,"Open Conifer",0,0,0,0.00161152,2.6e-06,0,0,2.6e-06,"78"
"20935",22715,1,59,"Migrant",1,2004,"Night",1,"summer","s04",576628.1,5739622,2281,14.71,0,0,1,4,10,3,9,219,9.52,8,44.92,1,"Open Conifer",0,0,0,0.0016119,2.6e-06,0,0,2.6e-06,"59"
"20942",14594,1,74,"Migrant",1,2004,"Day",0,"summer","s04",584146.6,5707988,2308,27.68,1,0,0,7,10,5,9,75,8.14,4,35.17,10,"Rock/Snow/Shadow",0,0,0,0.00161666,2.61e-06,0,0,2.61e-06,"74"
"20944",14412,1,92,"Migrant",1,2004,"Day",0,"summer","s04",584215.3,5706055,2345,22.29,0,0,1,4,10,4,10,145,10.33,8,33.98,1,"Open Conifer",0,0,0,0.00161866,2.62e-06,0,0,2.62e-06,"92"
"20947",26830,1,74,"Migrant",1,2004,"Day",0,"summer","s04",601410.1,5727185,2048,11.24,1,0,0,6,10,3,8,142,9.51,8,58.05,10,"Rock/Snow/Shadow",0,0,0,0.00161934,2.62e-06,0,0,2.62e-06,"74"
"20965",25686,1,74,"Migrant",1,2004,"Night",1,"summer","s04",601553.4,5726475,2222,17.57,1,0,0,9,10,4,8,134,8.64,9,57.86,2,"Moderate Conifer",0,0,0,0.00163753,2.68e-06,0,0,2.68e-06,"74"
"20968",5187,1,25,"Migrant",1,2003,"Night",1,"summer","s03",555502.2,5712021,2310,22.86,0,0,1,4,10,3,9,197,9.05,8,12.35,2,"Moderate Conifer",0,0,0,0.00164198,2.7e-06,0,0,2.7e-06,"25"
"20973",18243,1,92,"Migrant",1,2004,"Night",1,"summer","s04",580480.8,5708011,2197,15.84,1,0,0,6,10,3,11,124,9.85,9,31.61,10,"Rock/Snow/Shadow",0,0,0,0.00164674,2.71e-06,0,0,2.71e-06,"92"
"20980",5365,1,25,"Migrant",1,2003,"Day",0,"summer","s03",555016.4,5712698,2410,12.62,1,0,0,7,10,3,9,136,10.24,9,12.7,10,"Rock/Snow/Shadow",0,0,0,0.00165271,2.73e-06,0,0,2.73e-06,"25"
"20985",26032,1,92,"Migrant",1,2004,"Night",1,"summer","s04",579987,5708451,2210,16.03,0,0,1,9,10,3,10,186,10.68,9,31.24,10,"Rock/Snow/Shadow",0,0,0,0.00165595,2.74e-06,0,0,2.74e-06,"92"
"20989",25421,1,104,"Migrant",1,2004,"Night",1,"summer","s04",581026.5,5748794,2072,22.31,0,0,1,6,10,3,7,230,7.69,6,54.35,10,"Rock/Snow/Shadow",0,0,0,0.00165974,2.75e-06,0,0,2.75e-06,"104"
"20991",26607,1,92,"Migrant",1,2004,"Day",0,"summer","s04",580373.6,5708966,2341,30.4,1,0,0,5,10,4,12,79,8.02,8,31.74,10,"Rock/Snow/Shadow",0,0,0,0.0016616,2.76e-06,0,0,2.76e-06,"92"
"20992",18620,1,104,"Migrant",1,2004,"Day",0,"summer","s04",580767.4,5751988,2502,6.06,0,0,1,7,10,3,7,189,9.73,4,56.23,10,"Rock/Snow/Shadow",0,0,0,0.00166282,2.76e-06,0,0,2.76e-06,"104"
"20993",19103,1,78,"Migrant",1,2004,"Day",0,"summer","s04",558940.3,5703220,2205,12.5,1,0,0,6,10,3,10,187,8.3,8,9.54,1,"Open Conifer",0,0,0,0.00166364,2.77e-06,0,0,2.77e-06,"78"
"20995",16980,1,74,"Migrant",1,2004,"Night",1,"summer","s04",584233.8,5708061,2258,24.43,1,0,0,7,10,5,9,89,8.68,4,35.27,10,"Rock/Snow/Shadow",0,0,0,0.00166422,2.77e-06,0,0,2.77e-06,"74"
"20997",14031,1,104,"Migrant",1,2004,"Day",0,"summer","s04",583921.5,5750930,2227,10.37,0,0,1,9,10,3,8,175,9.88,7,57.92,10,"Rock/Snow/Shadow",0,0,0,0.00166648,2.78e-06,0,0,2.78e-06,"104"
"20998",19320,1,74,"Migrant",1,2004,"Night",1,"summer","s04",587744.2,5712007,2253,35.54,0,0,1,7,10,5,8,226,8.52,9,39.65,2,"Moderate Conifer",0,0,0,0.00166662,2.78e-06,0,0,2.78e-06,"74"
"20999",20074,1,92,"Migrant",1,2004,"Night",1,"summer","s04",580265.7,5708970,2401,20.97,1,0,0,7,10,4,12,123,7.76,8,31.63,10,"Rock/Snow/Shadow",0,0,0,0.00166831,2.78e-06,0,0,2.78e-06,"92"
"21002",18835,1,59,"Migrant",1,2004,"Night",1,"summer","s04",577310.5,5738981,2276,17.32,0,0,1,4,10,3,10,224,13.8,10,45.05,1,"Open Conifer",0,0,0,0.00167037,2.79e-06,0,0,2.79e-06,"59"
"21006",15954,1,59,"Migrant",1,2004,"Night",1,"summer","s04",577366,5739006,2289,17.75,0,0,1,4,10,3,10,225,13.77,9,45.1,1,"Open Conifer",0,0,0,0.00167207,2.8e-06,0,0,2.8e-06,"59"
"21008",13785,1,74,"Migrant",1,2004,"Day",0,"summer","s04",584169.8,5708032,2286,27.31,1,0,0,7,10,5,9,79,8.56,4,35.21,10,"Rock/Snow/Shadow",0,0,0,0.00167296,2.8e-06,0,0,2.8e-06,"74"
"21014",18035,1,92,"Migrant",1,2004,"Day",0,"summer","s04",584448,5706493,2362,25.15,1,0,0,5,10,4,10,132,8.65,6,34.48,1,"Open Conifer",0,0,0,0.00168119,2.83e-06,0,0,2.83e-06,"92"
"21015",3727,1,25,"Migrant",1,2003,"Night",1,"summer","s03",555542.2,5712007,2306,22.61,0,0,1,4,10,3,9,199,9.87,9,12.36,2,"Moderate Conifer",0,0,0,0.00168153,2.83e-06,0,0,2.83e-06,"25"
"21016",10277,1,59,"Migrant",1,2004,"Day",0,"summer","s04",574112.5,5740378,2147,14.32,1,0,0,7,10,3,12,160,8.16,7,43.53,2,"Moderate Conifer",0,0,0,0.00168441,2.84e-06,0,0,2.84e-06,"59"
"21020",16021,1,74,"Migrant",1,2004,"Day",0,"summer","s04",584447.5,5706541,2372,25.14,1,0,0,6,10,4,10,126,8.25,9,34.53,1,"Open Conifer",0,0,0,0.00168771,2.85e-06,0,0,2.85e-06,"74"
"21025",18365,1,92,"Migrant",1,2004,"Night",1,"summer","s04",580498.8,5707977,2202,14.27,1,0,0,5,10,4,11,131,11.46,7,31.62,10,"Rock/Snow/Shadow",0,0,0,0.00168916,2.85e-06,0,0,2.85e-06,"92"
"21032",21398,1,93,"Migrant",1,2004,"Day",0,"summer","s04",591973.4,5704839,2533,5.73,0,0,1,7,10,3,8,178,9.1,6,37.5,10,"Rock/Snow/Shadow",0,0,0,0.00169398,2.87e-06,0,0,2.87e-06,"93"
